Spotify ID;Artist IDs;Track Name;Album Name;Artist Name;Release Date;Duration (ms);Popularity;Date;Genres;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Time Signature
0TBylB8tjwqp4YHSrwRJQQ;5eioJDe26lOqkAMbuhzZYs;Späti;Grosse Freiheit;Gzuz;2022-01-13;152771;63;2023;deep german hip hop,german hip hop,hamburg hip hop;813;659;1;-6.093;1;186;311;0.00355;165;482;140.064;4
41ZYUGtRGAi3SEx23AZXfB;1aS5tqEs9ci5P9KD9tZWa6,0Dvx6p8JDyzeOPGmaCIH1L;Sommer;Palmen aus Plastik 3;Bonez MC,RAF Camora;2022-09-08;193749;62;2023;german hip hop,hamburg hip hop;818;643;6;-7.841;0;0.0717;706;0.14;0.0957;385;106.011;4
0v4BTk3Vlhmfduww4WFOwA;3jPN2U65cMPzvozEBue5zp,7KcIok6StqYSedgtjmtsqP;ADRENALINA;ADRENALINA;SIDARTA,Beyond;2022-08-11;219661;59;2023;greek trap;643;826;7;-6.215;1;0.0929;31;0.000503;199;346;117.871;4
0K2nzvf5Pn6IO0Xyt36iNi;1oR56GSDAFgtdKmSl6qU1r;Özür;Özür;Halodayı;2023-01-27;135416;73;2023;turkish hip hop;0.71;0.52;7;-9.2;0;137;423;0.0000938;236;538;143.953;4
53HqOfi7OfHRXzcWTdGJB3;4Xi6LSfFqv26XgP9NKN26U;Little More Love;Flu Game;AJ Tracey;2021-04-16;160000;64;2023;grime,uk hip hop,ukg revival;719;762;6;-6.623;1;114;199;0.00000989;358;676;100.08;4
0QpE5aWc2gq705lQjjKQoh;15AZJFNrXtIN4Nk8BIOnS2;RaTaTa;RaTaTa;Batuflex;2023-08-11;123946;61;2023;turkish hip hop,turkish trap;821;753;8;-9.392;0;0.0827;0.0963;0.0069;0.0881;805;131.967;4
2zlwmziboQjXWbHMBEUp1g;6eqLAUIm0u7CgcbjX9O5fb;Money Come;Money Come;MRG;2022-04-20;120868;49;2023;American drill;729;0.68;6;-6.53;0;151;169;0;138;385;142.864;4
0nHmrbUG2lvhiJ7dL4FfzU;3drqpTL4sQOckmAfF9i1wg,6QJo3m62pMHNWqSwgwt2qz,6LnJKrtFnTEGdbWQ2riWCL;KONTAK (feat. Ezhel);KONTAK (feat. Ezhel);Summer Cem,Geenaro & Ghana Beats,Ezhel;2023-06-02;158023;70;2023;german hip hop,turkish hip hop,turkish trap;882;536;6;-10.765;0;0.0888;269;0.00262;0.0837;832;100.001;4
1ftln1emQR93Oyw0pJqN2i;0Dvx6p8JDyzeOPGmaCIH1L,3CJKkU0XuElRT1z8rEtIYg;2CB;Zukunft 1 & 2;RAF Camora,Luciano;2021-10-01;172288;64;2023;german hip hop,german drill;0.82;725;10;-6.449;0;208;456;457;114;364;125.049;4
06jkPNRnI3Awqc7Q6I3To7;6niasBrBbbzrUe7iWT6swJ,1VXE1xqGNlT9HG6TcjpQ9I;Riot;Riot;Open Till L8,Hooligan Hefs;2021-04-23;152097;56;2023;australian electropop,aussie drill,australian trap;854;846;3;-3.762;0;0.0725;0.35;0;0.0996;835;143.02;4
2wGSgTmgSF3xjRrHkTc25R;0NbfKEOTQCcwd6o7wSDOHI,3q7HBObVc0L8jNeTe5Gofh;Hate It Or Love It;The Documentary;The Game,50 Cent;2005-01-01;206400;85;2023;detroit hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,east coast hip hop,queens hip hop;802;785;9;-4.781;1;207;0.14;0;123;435;99.998;4
4ErYSDudluKpIkvBHz7agj;798ceFTnKCNT00aTswubPI;şarapnel;şarapnel;Dante;2022-04-07;171619;4;2023;turkish trap;803;0.69;4;-8.551;0;0.0562;0.0354;0;0.2;651;114.995;4
08mqF80M4AvAF0pGbR2ETA;4PUr4W5mWlzMkyVpSiX2ZN,0Dvx6p8JDyzeOPGmaCIH1L;Mood - RAF Camora Remix;Mood (RAF Camora Remix);Makar,RAF Camora;2022-10-07;147360;60;2023;belgian hip hop,german hip hop;687;564;1;-9.881;1;105;0.56;0.0408;182;564;125.017;4
0etFe0FQMQMAvROnJr0SOy;1U0pXcl8GZlZ48jTgnpGHl;Kein Morgen;get numb with me;Beyazz;2022-07-29;157484;49;2023;german hip hop;649;689;11;-6.769;0;0.0522;0.0433;203;0.11;439;162.949;4
7Ikg74SQrxu5DMpEEbestg;6sBSLIunx1Je0Y2T77wpkP;HANIMEFENDİ;ROMANTİK;Motive;2023-06-16;135459;70;2023;turkish hip hop,turkish trap;673;403;11;-12.796;1;0.0897;357;0.0308;135;479;86.558;5
4I2jzj5QIk4q0XWs1QcTnq;6LnJKrtFnTEGdbWQ2riWCL,3drqpTL4sQOckmAfF9i1wg;Taştan;Taştan;Ezhel,Summer Cem;2023-07-06;176927;48;2023;turkish hip hop,turkish trap,german hip hop;913;441;10;-10.05;0;159;818;0.0152;108;452;110.004;4
0TbeXCwQz1oSK5eZVLnEIn;0V2oXYR7DtrZAEFeILRW2r,5JJc8is4VzgOz8ZanDj18J,4xklx5DAtVru5uf3vSXTgf;GAZ PEDAL;GAZ PEDAL;Lvbel C5,Arem Ozguc,Arman Aydin;2023-03-16;145015;69;2023;turkce drill,turkish hip hop,turkish trap,turkish edm;0.87;0.75;2;-4.902;1;135;113;0.00292;0.0629;764;119.982;4
7rP7Cf8BMGCQlPBmcxPObM;6CPZWzcKiOKkHn4L2XI4i2;Promilim Yüksek;Promilim Yüksek;cakal;2023-09-01;133563;69;2023;turkce drill;694;0.87;3;-5.807;0;52;328;0.00000639;129;0.52;124.035;4
2H7jZg2HliuQhZjfBblLrZ;34LetYSjEuG2fBb4Z8PwPg;Sommergewitter;Sommergewitter;Pashanim;2021-06-24;138533;72;2023;german alternative rap,german drill,german hip hop;787;531;11;-10.569;0;101;132;0.00094;112;721;91.996;4
5DBD1TTl06dvp3WqPEY5Pj;0ErzCpIMyLcjPiwT4elrtZ,2GRDbUJRZwKzeiwxrjJdmQ;DO IT AGAIN (feat. 2Rare);Cottonwood 2;NLE Choppa,2Rare;2023-04-14;213206;67;2023;memphis hip hop,rap,philly drill,philly rap;806;0.64;11;-7.398;0;317;0.0864;0;201;716;160.054;4
7ah5CgXHNPBtoJsdPV1AKA;0V2oXYR7DtrZAEFeILRW2r;BABA;BABA;Lvbel C5;2023-06-15;144744;72;2023;turkce drill,turkish hip hop,turkish trap;618;493;5;-8.356;1;418;474;0;346;739;120.05;5
4UySkSnMBKf1PS32agnwxp;1EPZusBDP8yewhsaKtwktz,6q1sTU51oryTTcWTPTd0VC;24/7;24/7;ALIZADE,BEGE;2023-04-21;186352;72;2023;zhenskiy rep,turkce drill,turkish hip hop,turkish trap;588;714;11;-6.262;0;202;0.00362;0.000972;327;278;169.954;4
51GmZjHgR1sWkHWqpQzpEa;5pVRwX5ZQR7hfJ18w8ZYkl,2gtmbs0Uas9TBSMqkA4zjE;Shot;WAVE;Ufo361,Data Luv;2019-08-09;224400;54;2023;german cloud rap,german hip hop;721;785;7;-6.639;1;0.0705;35;0.00301;0.65;257;105.037;4
1ErzdvxEDAu3gL7Iu6FpJs;4cSobXLXhJMHYUZvBMuQFG;Beautiful But Broken;Beautiful But Broken;3Breezy;2022-04-08;98863;48;2023;Melodic drill;724;438;9;-8.55;0;137;815;0;169;772;87.824;4
0tHWG2M4GAvT7E59oZrJLi;0V2oXYR7DtrZAEFeILRW2r;İZLEDİ MAHALLE;BABA;Lvbel C5;2023-06-15;101116;71;2023;turkce drill,turkish hip hop,turkish trap;888;698;8;-6.161;0;0.0531;158;0;0.0562;542;125.97;4
1Wv8KLxurCTT0wjnldB8Bw;7kNqXtgeIwFtelmRjWv205,4pT84mlmySh9CkiGfJA9xV,6KJPsGYJN54GllYOKTleaj;Human (feat. Echoes) - Aaron Hibell Extended Remix;Human (feat. Echoes) [Aaron Hibell Extended Remix];John Summit,Echoes,Aaron Hibell;2022-02-25;433792;38;2023;edm,house,pop dance,tech house,uk dance,stutter house;0.58;576;5;-7.881;0;0.0323;0.0156;0.0736;0.0963;0.0512;132.041;4
6ed4S0as5mj3nSK81HJuyz;51DevdOxIJin6DB1FXJpD1,2E7qpjo4NUBhV8tEUdPVkJ;Caney;Caney;UZI,Azer Bülbül;2023-06-16;165059;77;2023;turkish trap,arabesk;686;0.62;5;-8.95;0;138;443;0;127;695;144.033;4
0b02ZHphmQGm0lRtHyDDTH;6fllSzvyC7OruOFZisOELq,2A0sY7UDhv5v4hjvrhTlya,1MPTYMphF5G5cdiATErmvM;Run Away;Run Away;Ian Storm,Ron van den Beuken,Menno;2020-10-16;179346;46;2023;dutch edm;593;852;5;-3.609;0;119;292;0.000162;141;397;125.928;4
7Gs3otHnZDq514kFHf0nx7;20sxb77xiYeusSH8cVdatc;Blue Notes;DC4;Meek Mill;2016-10-28;227808;70;2023;hip hop,philly rap,pop rap,rap,southern hip hop,trap;515;431;4;-8.251;1;257;665;0;147;184;141.392;4
0Zlz5gXkxN5krAVMWWE7bX;4k1cMkJjG3UCRptckbpAnC;Neverland;Never Been Ordinary;French The Kid;2022-04-01;178000;54;2023;chill drill,melodic drill,uk hip hop;699;548;5;-7.506;0;327;414;0;219;534;97.763;4
4wLpDd099QT7TmNpMkFIvT;51DevdOxIJin6DB1FXJpD1;ZOR;EL CHAVO;UZI;2022-09-09;171641;71;2023;turkish trap;685;661;4;-9.014;0;208;838;0.00000123;626;0.0643;103.964;4
1XpmMe95dk9jh3zuOMpeU2;5SulO4l40qDuV9zUGLZx7n;Capri Sun;Hustle Mixtape;Capo Plaza;2022-06-03;199680;69;2023;italian hip hop,italian pop,trap italiana;683;852;0;-2.755;1;0.0636;0.0454;0;246;448;93.068;4
4Qy2Eo9URGWbV4VzwBTdxU;2JwyRtuXf2l6sTnSnGVIa1,5y9wg9qkGBl0n9v9RzaPKu,1sBkRIssrMs1AbVkOJbc7a;Scarface (feat. Capo & Rick Ross);Genkidama;Farid Bang,CAPO,Rick Ross;2020-05-29;181293;48;2023;german hip hop,dirty south rap,gangster rap,hip hop,rap,southern hip hop,trap;612;665;1;-6.288;0;139;334;0;327;543;88.019;4
3IRtLsu2orU0gBnh6aEm5T;20KmGoOPKwrKLDN0s7pRsI,6sBSLIunx1Je0Y2T77wpkP,1qKIiOyjWNYf1xshikhwQE;YAN YANA;YAN YANA;Uğur Öztürk,Motive,Jefe;2023-05-26;214846;63;2023;turkish hip hop,turkish trap,new school turkce rap;767;811;5;-3.352;0;0.0497;0.0421;0.000356;364;549;130.053;4
3x8hqraew3LLsZENdhGv3P;0JVl2O7TNYlEc6Lc2jHW3o;MERVE - Masada Chivas;MERVE (Masada Chivas);B4TU INC.;2023-03-15;159112;65;2023;turkish hip hop;807;763;2;-3.229;1;0.0509;481;0.00000126;107;426;126.016;4
7afbLl0cmckRbMV8M5SjCr;798ceFTnKCNT00aTswubPI;ISTERIM;ISTERIM;Dante;2022-03-21;143999;6;2023;turkish trap;685;564;9;-8.938;1;169;0.00362;0;117;0.43;144.956;4
5rZlwNFl01HqLWBQGryKSm;0eDvMgVFoNV3TpwtrVCoTj,6jGMq4yGs7aQzuGsMgVgZR;Mood Swings (feat. Lil Tjay);Shoot For The Stars Aim For The Moon;Pop Smoke,Lil Tjay;2020-07-03;213333;79;2023;brooklyn drill,rap,melodic rap,nyc rap;0.48;602;10;-6.335;0;368;487;0;0.0848;269;179.798;4
5flH7FY4ledAQboO5a0XQ5;51DevdOxIJin6DB1FXJpD1,3BVPc9s4JXzM6O1InlLxED;SENIN UGRUNA;EL CHAVO;UZI,Mavi;2022-09-09;122000;72;2023;turkish trap,new school turkce rap;785;638;1;-7.081;1;109;357;0.0118;0.0982;348;127.058;4
6bZXS4iBLq09KhK6Mr569I;7Gx2wDVHyW5HJh7dc2t5h7;DEFOL;DEFOL;Lil Zey;2023-05-05;173987;69;2023;turkce kadin rap,turkish hip hop,turkish trap;708;886;7;-6.068;1;201;0.0194;0.00000296;354;0.15;145.098;4
6uNSbvWZgNkBWw3MP7bpnf;1GMwSpFzrLd12jUX15bHB6;N'aptığını bilmesem de;N'aptığını bilmesem de;BLOK3;2023-06-23;138817;77;2023;turkce drill;356;535;9;-11.335;0;107;468;0;475;228;82.971;4
798N3AVTpnPSuYPh7KBCKA;0Dvx6p8JDyzeOPGmaCIH1L,3CJKkU0XuElRT1z8rEtIYg;All Night;XV;RAF Camora,Luciano;2023-06-23;153669;68;2023;german hip hop,german drill;601;0.82;9;-6.729;0;156;0.0761;348;0.27;507;98.052;3
6fuO9uk9wbjCHvQJqk2Qpx;34LetYSjEuG2fBb4Z8PwPg,5iIl7sknJm4dw34xfsL667;paris freestyle - skrilla remix;paris freestyle (skrilla remix);Pashanim,skrilla;2021-10-25;105982;69;2023;german alternative rap,german drill,german hip hop;745;506;9;-6.919;1;128;0.0135;0.0937;167;325;145.041;4
0Dlcu2fgHklOnajVu2dUNU;4WZGDpNwrC0vNQyl9QzF7d,6h1s4i4XKIYv4ErDelLDN0;Tilidin;Berlin lebt 2;Capital Bra,Samra;2019-10-03;172035;61;2023;german hip hop;631;673;6;-4.892;0;384;407;0;154;721;83.504;4
4BeGu2WQNlpiREpmWGHD8U;6LnJKrtFnTEGdbWQ2riWCL;Kuğulu Park;Kuğulu Park;Ezhel;2023-01-26;211040;40;2023;turkish hip hop,turkish trap;914;467;5;-6.382;0;0.0854;129;0.00101;105;538;139.954;4
5atei5eVpWKUJj5olSI32L;1qQLhymHXFPtP5U8KNKsm6;Wenn das so bleibt;Gartenstadt;Apache 207;2023-06-09;161703;67;2023;german hip hop;845;723;9;-5.841;0;0.0641;165;0.00619;106;265;122.031;4
1bPzfHjRXPvoyWaL5ZOmZE;7siPnM6FjNP8KnXO5YDwAH,6YYOTK6Qyv6PuFipPxCCoe,7KcIok6StqYSedgtjmtsqP;Oulala;Oulala;Mente Fuerte,RACK,Beyond;2023-02-13;169419;61;2023;greek hip hop,greek trap,greek drill;725;758;7;-7.198;0;58;185;0.00034;0.0992;422;112.008;4
232LbugfZaCUwq82xiELtd;1GMwSpFzrLd12jUX15bHB6;BAYBAY;BAYBAY;BLOK3;2023-03-17;191275;77;2023;turkce drill;724;569;3;-10.431;0;135;216;0.00232;152;775;145.009;4
0ufocYYqahx6pVSERRj4HL;6LnJKrtFnTEGdbWQ2riWCL;Paspartu;Paspartu;Ezhel;2023-03-16;274959;45;2023;turkish hip hop,turkish trap;616;0.64;1;-7.329;1;238;488;0.000428;101;673;146.956;4
5EwMoEspweyiYHBpOrPTml;78GHS9zWXcj8tBke222g5N;Suvi;Born Digital;Pretty Pink;2023-05-05;191612;54;2023;german house;455;652;8;-9.363;1;0.0679;0.00704;0.76;117;0.0394;124.081;3
2yH4M3DAPx5E4zEWK9vE12;5W2dGRPmYetOpUIpErUtD3;Dünya;Dünya;Organize;2023-03-24;140625;48;2023;turkce drill,turkish hip hop;718;716;10;-7.786;0;0.0476;186;0;0.0975;578;98.989;4
2uZ7RwAWJiLQUkupslGAVZ;1oR56GSDAFgtdKmSl6qU1r,2E7qpjo4NUBhV8tEUdPVkJ;Aman Güzel Yavaş Yürü;Aman Güzel Yavaş Yürü;Halodayı,Azer Bülbül;2023-06-23;149642;76;2023;turkish hip hop,arabesk;762;0.67;7;-8.361;1;0.14;111;0.000138;121;634;122.061;4
2EriVX6pX9RcmMsgU8Hsir;1aS5tqEs9ci5P9KD9tZWa6,0Dvx6p8JDyzeOPGmaCIH1L,5eioJDe26lOqkAMbuhzZYs;Taxi;Palmen aus Plastik 3;Bonez MC,RAF Camora,Gzuz;2022-09-08;172580;64;2023;german hip hop,hamburg hip hop,deep german hip hop;853;727;10;-7.712;0;191;548;0.000219;188;417;108.035;4
2F5zDoky5fcblVvjYUlVWI;6sBSLIunx1Je0Y2T77wpkP;RANDEVU;ROMANTİK;Motive;2023-06-16;152187;64;2023;turkish hip hop,turkish trap;689;0.62;0;-10.667;1;104;375;0.000296;122;233;103.959;4
7gJqhu7UvkJvpEGBntRmJx;6CPZWzcKiOKkHn4L2XI4i2;YAKALARSAN;YAKALARSAN;cakal;2023-03-31;116499;69;2023;turkce drill;702;0.83;11;-5.84;0;0.22;136;0.00000177;238;319;134.037;4
3q6ayHzfLJIx22oQXoYlyi;69EosSfMcqIxCMw7VeVPVC,6YYOTK6Qyv6PuFipPxCCoe,7KcIok6StqYSedgtjmtsqP;DEJA VU;DEJA VU;LILA,RACK,Beyond;2023-05-09;157181;67;2023;greek drill;0.55;705;5;-5.895;0;225;514;0;103;383;126.684;5
23SqoExnmW4BTJEYzMJze8;0Dvx6p8JDyzeOPGmaCIH1L,1aS5tqEs9ci5P9KD9tZWa6;Blaues Licht;Zukunft 1 & 2;RAF Camora,Bonez MC;2021-10-01;144263;70;2023;german hip hop,hamburg hip hop;819;828;8;-4.906;0;108;0.39;0.00611;258;693;144.953;4
4ist5GP5r7UDz9gdsiJmYd;0V2oXYR7DtrZAEFeILRW2r,0L3wrFI3QcbXAvFL7IaPQX;NKBİ X YAPAMAM - Remix;NKBİ X YAPAMAM (Remix);Lvbel C5,Güneş;2022-12-30;182400;73;2023;turkce drill,turkish hip hop,turkish trap,turkce kadin rap;558;0.67;2;-6.813;0;0.0344;0.0102;0.00000467;0.0756;277;99.999;4
4xMDN8uwikMBJrmJc9dqG3;6sBSLIunx1Je0Y2T77wpkP,7ecHMwo18VtgSVZRULWLId,6WpmH4J0R74ZkHtgm7JLvM;GANG;GANG;Motive,Cairo,Narco;2023-03-24;190442;71;2023;turkish hip hop,turkish trap,new school turkce rap;617;498;11;-10.858;0;179;318;0.0286;0.0867;395;126.954;4
1pXdYvrLCzDwU4GKZ3EzG0;5pVRwX5ZQR7hfJ18w8ZYkl;NO HUGS;STAY HIGH;Ufo361;2021-04-30;154384;51;2023;german cloud rap,german hip hop;572;496;0;-8.701;0;105;0.0461;164;0.39;205;157.971;4
6fsbuVwtZHq8bCfUOfmkNL;1qQLhymHXFPtP5U8KNKsm6;Breaking your heart;Gartenstadt;Apache 207;2023-06-09;170579;72;2023;german hip hop;701;857;0;-4.667;0;0.0432;0.0337;0.0000883;122;232;164.965;4
4qcngMZ8yF98sAnFKlvXPN;0V2oXYR7DtrZAEFeILRW2r;GELMEZSEN GELME;C5MODE;Lvbel C5;2022-03-18;93015;69;2023;turkce drill,turkish hip hop,turkish trap;0.76;555;11;-12.659;0;0.0599;185;0.000255;0.0916;269;120.003;4
11nCZnfaUl7BDwBCoezUTf;697ZbUKLJSEWWhtayAGxBY;Money On My Mind;Trap Billie Jean V.1 Mixtape;Faroon;2021-03-19;177625;60;2023;german hip hop;695;654;5;-5.614;0;107;315;0;0.0619;659;86.62;5
3WCrBnWabeuTk2wr6UwaYV;1GMwSpFzrLd12jUX15bHB6;AFFETMEM;AFFETMEM;BLOK3;2023-01-13;182117;75;2023;turkce drill;646;685;3;-11.027;0;0.0762;586;0.00000178;105;539;142.115;4
0h14I7cPYi1RZG6GmVpMso;3pOnFT5MHIqIe9kcFCznZ8;Weg von mir;Weg von mir;CIVO;2022-01-28;136666;65;2023;german hip hop;566;481;9;-10.706;1;205;783;0;575;671;143.857;3
7eaIFSCVBsXIwQ03aG8ClE;6LnJKrtFnTEGdbWQ2riWCL,5dM0ApSI0k1TcOseiik0sY;Pofuduk;Pofuduk;Ezhel,Jugglerz;2023-08-11;142855;68;2023;turkish hip hop,turkish trap,jamaican dancehall;859;534;5;-8.633;0;0.0626;529;0.00000775;125;656;104.077;4
6uns4Lbv6aQNUEzmuj9qjo;3moa8duhuDJDmrhnzWuQrc,3YBi0mPHurz9XlrkLtLn93,7uJvDwK3jWE215FYK6Fl6s,5yhN4qXpv9cghmJglovvmg,6wEeMjHO7iZja2dGsBOaHI;Nevizade Geceleri;Galatasaray Şampiyonluk Albümü;Galatasaray Korosu,Bülent Forta,Onur Mete,Cem Belevi,Cengiz Erdem;2018-05-19;248479;46;2023;turkish pop;478;889;9;-5.218;0;0.0318;286;0;368;328;129.962;4
6bOknVfYaDcWqvHSAw1EBG;13gqXJa3Mpcd3yHtcqXE3P,798ceFTnKCNT00aTswubPI,1b37T5A3Sm85ueNhe6g9Mx;Son El;Son El;Batdora,Dante,Odin;2020-12-18;237631;0;2023;Turkish rap;384;455;6;-12.176;0;234;227;0;103;258;51.678;3
2l0tMKktyIzbamvyj54LYn;1MeqFJRoXLAjOdqXlJaPwQ;VVS;MENTALITE;Ero;2022-04-29;161584;60;2023;new school turkce rap,turkce drill;742;489;0;-13.982;0;141;0.14;843;113;327;101.027;4
4kKrDES6pHVOt6kKjZFJF2;1eQzZsJAtBVhN9WP62oXM2;H.A.L.O.;H.A.L.O.;Xir;2021-07-09;145815;40;2023;turkish hip hop,turkish trap;724;573;7;-10.151;0;148;511;0.0211;112;289;100.973;4
6T98vmgojTvqsYgmVuIyVv;0Dvx6p8JDyzeOPGmaCIH1L,3utZ2yeQk0Z3BCOBWP7Vlu;Bei Nacht;XV;RAF Camora,CRO;2023-06-23;156882;57;2023;german hip hop;837;691;3;-8.333;0;0.0486;137;0.00293;77;722;120.031;4
1cshW2enZKomOOLRXw6C77;4WZGDpNwrC0vNQyl9QzF7d,1ReCqmDLLcp6Z0bCh2JDCA;Wann dann;Berlin lebt;Capital Bra,Capital T;2018-07-06;189512;48;2023;german hip hop,albanian pop;775;867;10;-4.137;0;0.21;227;0.0000683;0.0755;397;104.154;4
46Zp8uVjBCEVeSUDsZ8EwI;3c96G4d2lUOxhomM2mby5S,6h1s4i4XKIYv4ErDelLDN0;Hades;Mythos;Bushido,Samra;2018-09-28;182400;51;2023;german hip hop;758;725;1;-4.88;1;117;0.0234;0;141;705;93.994;4
1p0rEzrK7YtdRZVtiyV7RN;6MPCFvOQv5cIGfw3jODMF0,2hlmm7s2ICUX0LVIhVFlZQ,4Gso3d4CscCijv0lmajZWs,7rkW85dBwwrJtlHRDkJDAC;Lemonade (feat. NAV);B4 The Storm;Internet Money,Gunna,Don Toliver,NAV;2020-08-28;195428;81;2023;pop rap,trap,atl hip hop,melodic rap,rap,canadian hip hop,canadian trap;0.8;658;1;-6.142;0;79;0.25;0;111;462;140.042;4
6sghbExwQySHgaMjuYNa0X;0V2oXYR7DtrZAEFeILRW2r;YAPAMAM;C5MODE;Lvbel C5;2022-03-18;123826;62;2023;turkce drill,turkish hip hop,turkish trap;697;585;2;-11.443;0;178;62;0.0000266;147;148;102.054;4
2Nt4eocAv9wi1vHshhSdpF;1GMwSpFzrLd12jUX15bHB6;VUR;VUR;BLOK3;2022-11-11;190270;72;2023;turkce drill;613;566;1;-13.714;1;153;355;0.00002;121;697;143.011;4
01X6etmb1Cz8ujgwHKQIDl;4iBwchw0U0GZv5RfVYSMxN,715OI7hiv58daVlEDXM47U;Consciousness;Genesys;Anyma,Chris Avantgarde;2023-08-11;274551;64;2023;stutter house,melodic house;586;0.84;7;-5.985;0;0.0512;0.0666;791;349;0.0798;125.95;3
7lkqbdBKrsyNNq3xi0LeaY;0L3wrFI3QcbXAvFL7IaPQX;NKBİ;Atlantis;Güneş;2022-06-03;177565;68;2023;turkce kadin rap;633;647;2;-6.129;0;0.03;0.00373;0.000206;122;115;100.033;4
6KD5ZksRojNTSHlRRLIpor;1XKjtpH5P81gpOXDB91IEB;Club My - KMN Street EP.2;Casia Deluxe;Miami Yacine;2017-10-13;131840;63;2023;albanian hip hop,german hip hop;878;668;8;-6.627;0;0.0546;201;0.0000429;77;587;125.962;4
2Id54XtcFLHSe0JNfHR45k;1GMwSpFzrLd12jUX15bHB6;YAPTIRICAZ TIRNAKLARINI;YAPTIRICAZ TIRNAKLARINI;BLOK3;2023-04-28;141072;74;2023;turkce drill;648;805;10;-9.01;0;129;166;0;136;829;144.065;4
5BQwQDyMKyo4GCV7cDId21;4WZGDpNwrC0vNQyl9QzF7d,6h1s4i4XKIYv4ErDelLDN0,4hK7sEnm0se5bqoI3Yb5o1;Purple Rain;Berlin lebt 2;Capital Bra,Samra,SANTOS;2019-10-03;207750;55;2023;german hip hop;652;754;10;-5.086;0;264;293;0;0.15;483;160.005;4
4m3ljlctmzWajEZPgxXOBb;1mFGfrveXbpolppPgO29Io,5gMP6mQ9eKRREGd2ofMvfU;Go;Go;TCTS,Maroox;2022-07-29;142349;63;2023;deep groove house,house,uk dance;0.68;853;3;-5.671;0;0.0503;0.0127;0.000685;199;604;124.981;4
55Tf67DiltMLjOY6A25s3J;1EPZusBDP8yewhsaKtwktz,6q1sTU51oryTTcWTPTd0VC;Kalbin bana kaldı;Kalbin bana kaldı;ALIZADE,BEGE;2022-07-29;144000;67;2023;zhenskiy rep,turkce drill,turkish hip hop,turkish trap;772;0.62;1;-8.529;0;0.0351;0.0724;0.00429;174;0.49;95.017;4
